cik,accession,filename,classification,classifier_version,signals_matched,needs_a1_review,escalation_reason,reviewer_verdict,reviewer_rationale
0001859285,0001628280-21-019751,exhibit101-sx1.htm,no,2,,,,,
0001859285,0001628280-21-019751,exhibit1015-sx1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment,,,,
0001859285,0001628280-21-019751,exhibit102-sx1.htm,no,2,,,,,
0001859285,0001859285-22-000060,firstamendmenttofirstlienc.htm,no,2,,,,,
0001859285,0001859285-23-000174,exhibit101-93023.htm,no,2,,,,,
0001859392,0001104659-22-008454,tm2127871d9_ex10-1.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001859392,0001104659-22-008454,tm2127871d9_ex10-3.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001859392,0001628280-25-015309,exhibit101-galaxyxgdhlpx7t.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001859392,0001628280-25-015309,exhibit103-argalaxytaxrece.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001859392,0001859392-25-000010,exhibit101galaxy-gdhlpx7th.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001859392,0001859392-25-000010,exhibit102argalaxytaxrecei.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001859836,0001104659-21-085941,filename4.htm,uncertain,2,phrase,,,,
0001859836,0001104659-21-117942,tm2114709d5_ex10-5.htm,uncertain,2,phrase,,,no,"Centered title 'CREDIT AGREEMENT' (BW Gas & Convenience, JPMorgan Chase); not a TRA."
0001859836,0001104659-21-117942,tm2114709d8_ex10-2.htm,uncertain,2,phrase,,,,
0001859836,0001104659-26-012540,filename6.htm,uncertain,2,phrase,,,,
0001859836,0001104659-26-035973,tm2527636d8_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001859836,0001104659-26-035973,tm2527636d8_ex10-2.htm,uncertain,2,phrase,,,no,"Centered title 'FOURTH AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT' of BW Ultimate Parent, LLC; not a TRA."
0001859836,0001104659-26-035973,tm2527636d8_ex10-5.htm,uncertain,2,phrase,,,,
0001859836,0001104659-26-035973,tm2527636d8_ex10-5a.htm,no,2,,,,,
0001859836,0001104659-26-035973,tm2527636d8_ex10-5b.htm,no,2,,,,,
0001859836,0001104659-26-035973,tm2527636d8_ex10-5d.htm,no,2,,,,,
0001859836,0001104659-26-042357,tm2527636d10_ex10-5a.htm,no,2,,,,,
0001859836,0001104659-26-042357,tm2527636d10_ex10-5b.htm,no,2,,,,,
0001859836,0001104659-26-049520,tm2527636d21_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001859836,0001104659-26-049520,tm2527636d21_ex10-2.htm,uncertain,2,phrase,,,,
0001861681,0001104659-21-095668,tm2115868d13_ex10-17.htm,uncertain,2,phrase,,,,
0001861681,0001104659-21-095668,tm2115868d13_ex10-3.htm,uncertain,2,phrase,,,,
0001861681,0001104659-21-095668,tm2115868d13_ex10-6.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001861795,0000950170-21-003484,dh-ex10_10.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001861795,0000950170-21-003484,dh-ex10_8.htm,uncertain,2,phrase,,,no,"Centered title 'REORGANIZATION AGREEMENT' governing IPO reorganization (Pubco, operating LLC, Pre-IPO Equityholders); not a TRA."
0001861795,0000950170-22-021958,dh-ex10_5.htm,no,2,,,,,
0001861795,0000950170-25-006199,dh-ex10_1.htm,no,2,,,,,
0001861795,0001193125-21-252899,d127783dex1012.htm,uncertain,2,phrase,,,,
0001861795,0001193125-21-252899,d127783dex1014.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001861795,0001193125-21-277423,d402153dex101.htm,no,2,,,,,
0001862068,0001829126-22-016045,rubicontech_ex10-10.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset|defined_term_section_754,,,,
0001862068,0001829126-22-016045,rubicontech_ex10-9.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001862068,0001829126-24-008099,rubicontech_ex10-1.htm,uncertain,2,phrase,,,,
0001862068,0001829126-24-008099,rubicontech_ex10-4.htm,uncertain,2,phrase,,,,
0001862461,0001104659-26-049647,tm2612777d5_ex10-1.htm,uncertain,2,phrase,,,,
0001862461,0001104659-26-049647,tm2612777d5_ex10-3.htm,uncertain,2,phrase,,,,
0001865187,0001140361-21-026489,filename2.htm,uncertain,2,phrase,,,,
0001865187,0001140361-21-032208,nt10025419x7_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001865187,0001140361-21-032208,nt10025419x7_ex10-4.htm,uncertain,2,phrase,,,,
0001865187,0001140361-21-034016,nt10025419x8_ex10-1.htm,uncertain,2,phrase,,,,
0001865187,0001140361-21-035664,nt10025419x24_ex10-1.htm,uncertain,2,phrase,,,no,"Centered title 'FOURTH AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT OF SOLARIS MIDSTREAM HOLDINGS, LLC'; an LLC agreement, not a TRA."
0001865187,0001140361-21-035664,nt10025419x24_ex10-13.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001865187,0001193125-25-175424,d202847dex102.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001865187,0001423902-25-000065,wes2025q28-kxex102.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001865187,0001558370-23-013120,aris-20230630xex10d3.htm,no,2,,,,,
0001865506,0001213900-24-024166,ea020202901ex10-10_zeoenergy.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001865506,0001213900-24-024166,ea020202901ex10-8_zeoenergy.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001865597,0001193125-21-295667,d132904dex1010.htm,uncertain,2,phrase,,,no,"Centered title 'STOCKHOLDERS AGREEMENT' (Ensemble Health Partners, Inc.); not a TRA."
0001865597,0001193125-21-295667,d132904dex107.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001865597,0001193125-21-295667,d132904dex108.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001865782,0000950170-24-051607,btsg-ex10_1.htm,no,2,,,,,
0001865782,0000950170-24-135375,btsg-ex10_1.htm,no,2,,,,,
0001865782,0001193125-22-010052,d244865dex1010.htm,uncertain,2,phrase,,,,
0001865782,0001193125-22-010052,d244865dex102.htm,uncertain,2,phrase,,,,
0001865782,0001193125-22-010052,d244865dex109.htm,no,2,,,,,
0001865782,0001193125-24-005605,d251968dex1010.htm,no,2,,,,,
0001865782,0001193125-24-005605,d251968dex1011.htm,uncertain,2,phrase,,,,
0001865782,0001193125-24-005605,d251968dex1014.htm,no,2,,,,,
0001865782,0001193125-24-005605,d251968dex102.htm,uncertain,2,phrase,,,,
0001865782,0001193125-24-044694,d793103dex101.htm,no,2,,,,,
0001866175,0001193125-22-096179,d316318dex102.htm,no,2,,,,,
0001866175,0001193125-22-254301,d346381dex101.htm,no,2,,,,,
0001866175,0001628280-24-028816,exhibit101-pricing8xk.htm,no,2,,,,,
0001866175,0001628280-25-046274,exhibit-1018xk.htm,no,2,,,,,
0001866175,0001866175-22-000007,crescent-rblcreditagreemen.htm,no,2,,,,,
0001866175,0001866175-26-000026,ex-1048revisedwfb_crescent.htm,no,2,,,,,
0001866368,0001104659-25-003010,tm251420d4_ex10-1.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001866368,0001193125-21-268648,d179113dex1020.htm,uncertain,2,phrase,,,no,Centered title 'CREDIT AGREEMENT' (Clearwater Analytics term loan); not a TRA.
0001866368,0001193125-21-272296,d179113dex1017.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001866368,0001193125-21-272296,d179113dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866368,0001193125-21-285647,d220845dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866368,0001193125-21-285647,d220845dex104.htm,uncertain,2,phrase,,,,
0001866368,0001193125-21-285647,d220845dex105.htm,uncertain,2,phrase,,,,
0001866368,0001193125-21-285647,d220845dex106.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001866368,0001193125-25-087277,d926858dex101.htm,uncertain,2,phrase,,,,
0001866368,0001628280-23-027534,a2023sofrtransition-jpmc.htm,uncertain,2,phrase,,,,
0001866368,0001628280-24-007825,amendmentno1ofcreditagre.htm,uncertain,2,phrase,,,,
0001866368,0001628280-24-045726,clearwater-amendmenttotrae.htm,yes,2,centered_title|phrase,,,,
0001866368,0001628280-24-045729,clearwater-amendmenttotrae.htm,yes,2,centered_title|phrase,,,,
0001866581,0001628280-21-018116,exhibit101-sx1a1.htm,uncertain,2,phrase,,,,
0001866581,0001628280-21-018116,exhibit105-sx1a1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866581,0001628280-21-018116,exhibit106-sx1a1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001866581,0001628280-21-018861,exhibit101-8xk.htm,uncertain,2,phrase,,,,
0001866581,0001628280-21-018861,exhibit102-8xk.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866581,0001628280-21-018861,exhibit103-8xk.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001866581,0001866581-22-000020,final2022dmljpmarcredita.htm,uncertain,2,phrase,,,,
0001866581,0001866581-23-000108,a2023-08x04amendmentno1t.htm,uncertain,2,phrase,,,,
0001866581,0001866581-24-000175,dutchmafiallcfourthamend.htm,uncertain,2,phrase,,,,
0001866581,0001866581-25-000048,exh1012025-02x07dutchmaf.htm,uncertain,2,phrase,,,,
0001866581,0001866581-25-000174,jpm_dutchbrosx2ndarcax2n.htm,uncertain,2,phrase,,,,
0001866757,0001193125-21-272138,d64351dex104.htm,uncertain,2,phrase,,,,
0001866757,0001193125-21-272138,d64351dex105.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866757,0001193125-21-272138,d64351dex106.htm,uncertain,2,phrase,,,no,"Centered title 'BRILLIANT EARTH, LLC AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT'; LLC agreement, not a TRA."
0001866757,0001193125-21-284281,d61525dex101.htm,uncertain,2,phrase,,,,
0001866757,0001193125-21-284281,d61525dex102.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001866757,0001866757-22-000155,v2creditagreement-brilli.htm,uncertain,2,phrase,,,,
0001866757,0001866757-24-000040,exh1015combined1afirstam.htm,uncertain,2,phrase,,,,
0001866757,0001866757-25-000038,exhibit1017amendmentno1t.htm,yes,2,centered_title|phrase,,,,
0001868726,0001193125-21-259313,d164089dex103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_tax_asset,,,,
0001868726,0001193125-26-126362,d119132dex101.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001868726,0001868726-21-000010,ex102-incometaxreceivablea.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_tax_asset,,,,
0001868726,0001868726-22-000008,exhibit101debtagreement.htm,uncertain,2,phrase,,,,
0001868912,0001104659-25-002843,tm251420d1_ex10-1.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001868912,0001558370-21-013111,tmb-20211004xex10d15.htm,uncertain,2,phrase,,,,
0001868912,0001558370-21-013111,tmb-20211004xex10d2.htm,uncertain,2,phrase,,,,
0001868912,0001558370-21-013111,tmb-20211004xex10d3.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001868912,0001558370-22-004676,enfn-20211231xex10d13.htm,uncertain,2,phrase,,,,
0001868912,0001558370-22-004676,enfn-20211231xex10d2.htm,uncertain,2,phrase,,,no,Centered title 'SEVENTH AMENDED AND RESTATED OPERATING AGREEMENT' (LLC); TRA only referenced as a related transaction document.
0001868912,0001558370-22-004676,enfn-20211231xex10d3.htm,uncertain,2,phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001868912,0001558370-23-015842,enfn-20230915xex10d1.htm,uncertain,2,phrase|defined_term_early_termination_payment,,,,
0001868912,0001558370-24-011093,enfn-20240630xex10d2.htm,uncertain,2,phrase,,,,
0001868941,0001104659-21-127372,tm2120236d12_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001868941,0001104659-21-127372,tm2120236d12_ex10-14.htm,uncertain,2,phrase,,,,
0001868941,0001104659-21-127372,tm2120236d12_ex10-2.htm,uncertain,2,phrase,,,,
0001868941,0001104659-21-133771,tm2120236d16_ex10-1.htm,uncertain,2,phrase,,,,
0001868941,0001104659-21-133771,tm2120236d16_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001868941,0001104659-26-039628,tm2610909d1_ex10-1.htm,uncertain,2,phrase,,,,
0001868941,0001104659-26-056304,flnc-20260331xex10d1.htm,no,2,,,,,
0001868941,0001868941-21-000012,ex1014_revolvingcreditag.htm,uncertain,2,phrase,,,,
0001868941,0001868941-23-000061,exhibit101-conformedamendm.htm,uncertain,2,phrase,,,,
0001868941,0001868941-23-000077,exhibit101-creditagreement.htm,uncertain,2,phrase,,,,
0001868941,0001868941-24-000045,exhibit103-amendmentno2tot.htm,uncertain,2,phrase,,,,
0001868941,0001868941-24-000059,exhibit102-amendmentno3tot.htm,no,2,,,,,
0001869113,0000950131-21-005238,filename5.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_exchange_basis|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001870600,0001193125-21-302715,d153461dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001870600,0001193125-21-302715,d153461dex104.htm,uncertain,2,phrase,,,,
0001870600,0001870600-21-000010,exhibit101-taxreceivableag.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001870600,0001870600-21-000010,exhibit102-llcagreement.htm,uncertain,2,phrase,,,no,"Centered title 'LIMITED LIABILITY COMPANY AGREEMENT'; LLC agreement, not a TRA."
0001870997,0001104659-21-119310,tm2122068d11_ex10-2.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001870997,0001870997-21-000009,exhibit_10-2.htm,uncertain,2,phrase|defined_term_tax_asset,,,,
0001871149,0001193125-21-297036,d187927dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001871149,0001193125-21-297036,d187927dex103.htm,uncertain,2,phrase,,,,
0001871149,0001193125-21-297036,d187927dex107.htm,yes,2,centered_title|phrase,,,,
0001871149,0001193125-21-310289,d187927dex103.htm,uncertain,2,phrase,,,,
0001871149,0001193125-21-330143,d626776dex101.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001871149,0001193125-21-330143,d626776dex103.htm,yes,2,centered_title|phrase,,,,
0001871149,0001193125-21-330143,d626776dex104.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex101.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex102.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex103.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex104.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex106.htm,uncertain,2,phrase,,,,
0001871149,0001193125-24-226945,d855258dex107.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001871509,0001193125-21-285789,d184092dex1013.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001871509,0001193125-21-293320,d184092dex1012.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001871509,0001871509-21-000009,exhibit1012taxreceivableag.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001871509,0001871509-21-000009,exhibit1013secondamendedan.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001871509,0001871509-23-000005,form8-k2223exhibit101.htm,no,2,,,,,
0001871509,0001871509-25-000009,exhibit101-portillosfirsta.htm,no,2,,,,,
0001871509,0001871509-25-000016,exhibit1023portillosfirsta.htm,no,2,,,,,
0001871509,0001871509-25-000016,exhibit1024taxreceivableli.htm,yes,2,centered_title|phrase,,,,
0001874848,0001104659-21-134655,tm2123162d9_ex10-1.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001874848,0001104659-21-142120,tm2123162d12_ex10-2.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001874848,0001104659-21-142120,tm2123162d12_ex10-6.htm,no,2,,,,,
0001874944,0001104659-21-128686,tm2124386d7_ex10-19.htm,no,2,,,,,
0001874944,0001104659-21-148190,tm2123628d52_ex10-3.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001874944,0001104659-21-148190,tm2123628d52_ex10-4.htm,uncertain,2,phrase,,,,
0001874944,0001104659-21-148190,tm2123628d52_ex10-6.htm,no,2,,,,,
0001874944,0001140361-24-050634,ny20040790x1_ex10-4.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001874944,0001140361-24-050634,ny20040790x1_ex10-5.htm,no,2,,,,,
0001874944,0001140361-24-050635,ny20040790x3_ex10-4.htm,yes,2,centered_title|phrase|defined_term_early_termination_payment,,,,
0001874944,0001140361-24-050635,ny20040790x3_ex10-5.htm,no,2,,,,,
0001874944,0001140361-25-016775,ef20048254_ex10-2.htm,no,2,,,,,
0001874944,0001874944-23-000108,exhibit107q2202310-q.htm,no,2,,,,,
0001874944,0001874944-24-000076,exhibit101-amendmentno3ton.htm,no,2,,,,,
0001874985,0001213900-21-060113,fs12021a1ex10-1_rhodium.htm,uncertain,2,phrase,,,,
0001874985,0001213900-21-060113,fs12021a1ex10-5_rhodium.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001879560,0001104659-22-008386,tm2126636d13_ex10-2.htm,uncertain,2,phrase,,,,
0001879560,0001104659-22-008386,tm2126636d13_ex10-4.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001879560,0001104659-22-008386,tm2126636d13_ex10-6.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_tax_asset,,,,
0001879560,0001104659-22-009878,tm2126636d15_ex10-4.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001879560,0001104659-22-045223,tm2126636d17_ex10-4.htm,uncertain,2,phrase|defined_term_basis_adjustment,,,,
0001880613,0001104659-22-004925,tm2125950d11_ex10-17.htm,uncertain,2,phrase,,,,
0001880613,0001104659-22-004925,tm2125950d11_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001880613,0001104659-22-004925,tm2125950d11_ex10-7.htm,uncertain,2,phrase,,,,
0001880613,0001104659-22-006959,tm2125950d14_ex10-1.htm,uncertain,2,phrase,,,,
0001880613,0001104659-22-024336,tm2125950d32_ex10-1.htm,uncertain,2,phrase,,,,
0001880613,0001104659-22-024336,tm2125950d32_ex10-2.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001880613,0001104659-23-003054,tm233061d1_ex10-1.htm,uncertain,2,phrase,,,,
0001880613,0001104659-23-080327,tm2321088d1_ex10-1.htm,uncertain,2,phrase,,,,
0001880613,0001104659-23-108339,tm2328090d1_ex10-1.htm,uncertain,2,phrase,,,no,"Centered title 'FOURTH AMENDMENT TO TERM LOAN AND SECURITY AGREEMENT'; credit-agreement amendment, not a TRA."
0001880613,0001104659-25-075879,tm2523062d1_ex10-1.htm,no,2,,,,,
0001880613,0001628280-24-047668,fifthamendmenttotermloanan.htm,no,2,,,,,
0001880613,0001628280-24-047668,thirdamendmenttocreditagre.htm,uncertain,2,phrase,,,no,Third Amendment to Credit Agreement; not a TRA.
0001880613,0001628280-25-000266,a101_ddh-ewbfourthamendmen.htm,uncertain,2,phrase,,,,
0001880613,0001628280-25-000266,a102_amend6-sixthamendment.htm,no,2,,,,,
0001880661,0001193125-21-358756,d197780dex101.htm,uncertain,2,phrase,,,no,"Centered title 'SIXTH AMENDED AND RESTATED LIMITED PARTNERSHIP AGREEMENT of TPG OPERATING GROUP I, L.P.'; a partnership agreement, not a TRA."
0001880661,0001193125-21-358756,d197780dex1010.htm,uncertain,2,phrase,,,,
0001880661,0001193125-21-358756,d197780dex102.htm,uncertain,2,phrase,,,,
0001880661,0001193125-21-358756,d197780dex1027.htm,uncertain,2,phrase,,,,
0001880661,0001193125-21-358756,d197780dex103.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001880661,0001193125-21-358756,d197780dex107.htm,uncertain,2,phrase,,,no,"Centered title 'REORGANIZATION AGREEMENT' dated December 31, 2021 among TPG entities; not a TRA."
0001880661,0001193125-21-358756,d197780dex108.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment,,,,
0001880661,0001193125-21-358756,d197780dex109.htm,uncertain,2,phrase,,,,
0001880661,0001880661-22-000008,exhibit101.htm,uncertain,2,phrase,,,,
0001880661,0001880661-22-000008,exhibit1010.htm,uncertain,2,phrase,,,,
0001880661,0001880661-22-000008,exhibit102.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001880661,0001880661-22-000008,exhibit1027.htm,uncertain,2,phrase,,,,
0001880661,0001880661-22-000008,exhibit103.htm,uncertain,2,phrase|defined_term_section_754,,,,
0001880661,0001880661-22-000008,exhibit107.htm,uncertain,2,phrase,,,no,"Signature-page footer reads '[Signature Page to the Reorganization Agreement]' and the TRA is named only once as a cross-referenced defined term; a Reorganization Agreement, not a TRA."
0001880661,0001880661-22-000008,exhibit108.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001880661,0001880661-22-000008,exhibit109.htm,uncertain,2,phrase,,,,
0001880661,0001880661-23-000090,ex-101.htm,uncertain,2,phrase,,,no,Title 'Amended and Restated Investor Rights Agreement' with registration-rights body; TRA referenced only in passing.
0001880661,0001880661-23-000090,ex-102.htm,uncertain,2,phrase,,,,
0001880661,0001880661-23-000090,ex-103.htm,yes,2,centered_title|phrase|defined_term_realized_tax_benefit|defined_term_hypothetical_tax_liability|defined_term_tax_benefit_schedule|defined_term_early_termination_payment|defined_term_basis_adjustment|defined_term_section_754,,,,
0001880661,0001880661-23-000090,ex-104.htm,uncertain,2,phrase,,,,
